alg	cnt	n	e	k	m	pf	band	s	h:m:s	max_rss	max_vms	max_uss	max_pss	io_in	io_out	mean_load	cpu_time
pa	10000	1000	0.2	7	1	1.0	1.991	9.9825	0:00:09	27.17	38.45	21.18	21.56	0.00	0.00	93.17	9.78
pa	10000	1000	0.2	7	1	1.0	1.991	9.8950	0:00:09	27.22	38.49	21.17	21.56	0.00	0.00	94.50	9.84
pa	10000	1000	0.2	9	1	0.01	18.582	32.5769	0:00:32	27.68	38.98	21.72	22.10	0.00	0.00	45.89	15.43
pa	10000	1000	0.2	9	1	0.01	18.582	32.5138	0:00:32	27.82	39.11	21.75	22.13	0.00	0.00	46.29	15.54
pa	10000	1000	0.2	9	1	0.01	18.582	32.5740	0:00:32	27.66	38.98	21.71	22.10	0.00	0.00	46.20	15.54
pa	10000	1000	0.2	9	1	0.4	5.090	12.2322	0:00:12	27.49	38.83	21.54	21.91	0.00	0.00	93.04	11.87
pa	10000	1000	0.2	9	1	0.4	5.090	12.2827	0:00:12	27.63	38.83	21.54	21.93	0.00	0.00	92.49	11.83
pa	10000	1000	0.2	9	1	0.4	5.090	12.1859	0:00:12	27.70	38.83	21.54	21.95	0.00	0.00	93.88	11.92
pa	10000	1000	0.2	9	1	0.8	3.106	8.8686	0:00:08	27.25	38.57	21.28	21.67	0.00	0.00	93.03	8.74
pa	10000	1000	0.2	9	1	0.8	3.106	8.8076	0:00:08	27.37	38.57	21.27	21.66	0.00	0.00	88.64	8.31
pa	10000	1000	0.2	9	1	0.8	3.106	8.8169	0:00:08	27.29	38.57	21.27	21.66	0.00	0.00	88.59	8.30
pa	10000	1000	0.2	9	1	1.0	2.854	8.4118	0:00:08	27.18	38.55	21.21	21.59	0.00	0.00	92.02	8.22
pa	10000	1000	0.2	9	1	1.0	2.854	8.3905	0:00:08	27.20	38.48	21.20	21.59	0.00	0.00	92.36	8.23
pa	10000	1000	0.2	9	1	1.0	2.854	8.3946	0:00:08	27.14	38.48	21.21	21.60	0.00	0.00	92.31	8.22
pa	10000	1000	0.2	11	1	0.01	29.700	49.4596	0:00:49	27.99	39.25	21.99	22.39	0.00	0.00	90.28	45.13
pa	10000	1000	0.2	11	1	0.01	29.700	48.8785	0:00:48	28.05	39.25	21.98	22.40	0.00	0.00	92.00	45.44
pa	10000	1000	0.2	11	1	0.01	29.700	49.1116	0:00:49	27.86	39.25	21.98	22.38	0.00	0.00	91.31	45.32
pa	10000	1000	0.2	11	1	0.4	17.044	32.2047	0:00:32	28.21	39.10	21.84	22.24	0.00	0.00	46.04	15.32
pa	10000	1000	0.2	11	1	0.4	17.044	32.0905	0:00:32	27.96	39.10	21.83	22.21	0.00	0.00	47.16	15.64
pa	10000	1000	0.2	11	1	0.4	17.044	31.8496	0:00:31	27.79	39.10	21.83	22.22	0.00	0.00	47.32	15.55
pa	10000	1000	0.2	11	1	0.8	7.778	16.9880	0:00:16	27.71	38.99	21.69	22.08	0.00	0.00	87.06	15.28
pa	10000	1000	0.2	11	1	0.8	7.778	16.9129	0:00:16	27.69	38.99	21.70	22.10	0.00	0.00	88.22	15.40
pa	10000	1000	0.2	11	1	0.8	7.778	16.9486	0:00:16	27.67	38.99	21.69	22.09	0.00	0.00	89.15	15.58
pa	10000	1000	0.2	11	1	1.0	5.824	13.3029	0:00:13	27.80	38.82	21.54	21.95	0.00	0.00	92.54	12.80
pa	10000	1000	0.2	11	1	1.0	5.824	13.2356	0:00:13	27.80	38.82	21.54	21.93	0.00	0.00	93.54	12.86
pa	10000	1000	0.2	11	1	1.0	5.824	13.2025	0:00:13	27.67	38.82	21.55	21.94	0.00	0.00	94.76	13.00
pa	10000	1000	0.2	14	1	0.01	44.220	70.8023	0:01:10	28.08	39.49	22.22	22.59	0.00	0.00	62.92	45.03
pa	10000	1000	0.2	14	1	0.01	44.220	70.0049	0:01:10	28.04	39.49	22.24	22.65	0.00	0.00	63.98	45.26
pa	10000	1000	0.2	14	1	0.01	44.220	70.4272	0:01:10	28.39	39.49	22.22	22.61	0.00	0.00	63.53	45.22
pa	10000	1000	0.2	14	1	0.4	38.142	64.6804	0:01:04	28.04	39.49	22.20	22.60	0.00	0.00	68.83	45.01
pa	10000	1000	0.2	14	1	0.4	38.142	63.8543	0:01:03	28.52	39.50	22.21	22.61	0.00	0.00	70.32	45.39
pa	10000	1000	0.2	14	1	0.4	38.142	64.1615	0:01:04	28.09	39.50	22.21	22.60	0.00	0.00	69.81	45.27
pa	10000	1000	0.2	14	1	0.8	30.639	53.6962	0:00:53	28.19	39.48	22.15	22.55	0.00	0.00	83.60	45.35
pa	10000	1000	0.2	14	1	0.8	30.639	53.8917	0:00:53	28.06	39.48	22.15	22.53	0.00	0.00	83.21	45.32
pa	10000	1000	0.2	14	1	0.8	30.639	53.8995	0:00:53	28.12	39.48	22.14	22.53	0.00	0.00	82.75	45.09
pa	10000	1000	0.2	14	1	1.0	26.034	46.8328	0:00:46	28.32	39.51	22.14	22.56	0.00	0.00	95.45	45.20
pa	10000	1000	0.2	14	1	1.0	26.034	46.9599	0:00:46	28.46	39.51	22.14	22.53	0.00	0.00	95.27	45.23
pa	10000	1000	0.2	14	1	1.0	26.034	46.7606	0:00:46	28.21	39.51	22.16	22.56	0.00	0.00	95.92	45.34
pa	3333	3000	0.01	6	0	0.01	1.023	2.0487	0:00:02	26.70	37.73	20.64	21.32	0.00	0.00	50.27	1.52
pa	3333	3000	0.01	6	0	0.4	1.022	2.4334	0:00:02	26.70	37.71	20.62	21.28	0.00	0.00	63.28	2.03
pa	3333	3000	0.01	6	0	0.8	1.022	2.5526	0:00:02	26.52	37.75	20.62	21.26	0.00	0.00	60.35	2.03
pa	3333	3000	0.01	6	0	1.0	1.022	2.9616	0:00:02	26.61	37.76	20.63	21.30	0.00	0.00	69.88	2.55
pa	3333	3000	0.01	8	0	0.01	1.024	1.4530	0:00:01	26.78	37.62	20.60	21.25	0.00	0.00	35.81	1.01
pa	3333	3000	0.01	8	0	0.4	1.023	1.7176	0:00:01	26.63	37.62	20.59	21.26	0.00	0.00	59.97	1.52
pa	3333	3000	0.01	8	0	0.8	1.023	1.7390	0:00:01	26.74	37.62	20.62	21.29	0.00	0.00	60.36	1.54
pa	3333	3000	0.01	8	0	1.0	1.023	1.6875	0:00:01	26.71	37.62	20.61	21.32	0.00	0.00	60.77	1.54
pa	3333	3000	0.01	10	0	0.01	1.026	1.2147	0:00:01	26.81	37.61	20.61	21.22	0.00	0.00	42.78	1.01
pa	3333	3000	0.01	10	0	0.4	1.023	1.4135	0:00:01	26.62	37.64	20.56	21.21	0.00	0.00	36.10	1.00
pa	3333	3000	0.01	10	0	0.8	1.023	1.4385	0:00:01	26.52	37.62	20.60	21.24	0.00	0.00	35.46	1.00
pa	3333	3000	0.01	10	0	1.0	1.023	1.3763	0:00:01	26.85	37.63	20.58	21.27	0.00	0.00	37.79	1.01
pa	3333	3000	0.01	12	0	0.01	1.028	1.2431	0:00:01	26.76	37.67	20.59	21.36	0.00	0.00	41.90	1.02
pa	3333	3000	0.01	12	0	0.4	1.024	1.2614	0:00:01	26.64	37.63	20.55	21.20	0.00	0.00	41.24	1.00
pa	3333	3000	0.01	12	0	0.8	1.024	1.2671	0:00:01	26.68	37.62	20.54	21.25	0.00	0.00	41.01	0.99
pa	3333	3000	0.01	12	0	1.0	1.024	1.2230	0:00:01	26.55	37.66	20.54	21.17	0.00	0.00	42.52	1.00
pa	3333	3000	0.01	15	0	0.01	1.033	1.0021	0:00:01	26.79	37.68	20.57	21.14	0.00	0.00	0.00	0.49
pa	3333	3000	0.01	15	0	0.4	1.025	1.0922	0:00:01	26.48	37.64	20.52	21.18	0.00	0.00	47.57	1.00
pa	3333	3000	0.01	15	0	0.8	1.025	1.1154	0:00:01	26.66	37.65	20.52	21.17	0.00	0.00	46.63	1.01
pa	3333	3000	0.01	15	0	1.0	1.025	1.1954	0:00:01	26.57	37.52	20.50	21.16	0.00	0.00	42.74	1.00
pa	3333	3000	0.01	20	0	0.01	1.041	1.0074	0:00:01	26.79	37.63	20.53	21.21	0.00	0.00	0.00	0.49
pa	3333	3000	0.01	20	0	0.4	1.027	1.0298	0:00:01	26.35	37.49	20.46	21.14	0.00	0.00	0.00	0.53
pa	3333	3000	0.01	20	0	0.8	1.027	1.0934	0:00:01	26.56	37.47	20.47	21.15	0.00	0.00	46.81	1.00
pa	3333	3000	0.01	20	0	1.0	1.027	1.0636	0:00:01	26.39	37.49	20.46	21.12	0.00	0.00	48.98	1.00
pa	3333	3000	0.01	32	0	0.01	2.678	131.2320	0:02:11	40.11	61.74	33.85	34.53	0.00	0.00	79.81	105.19
pa	3333	3000	0.01	32	0	0.4	2.642	123.8814	0:02:03	39.61	61.90	33.46	34.12	0.00	0.00	84.40	105.03
pa	3333	3000	0.01	32	0	0.8	2.605	132.8068	0:02:12	34.34	55.33	28.47	29.15	0.00	0.00	78.94	105.31
pa	3333	3000	0.01	32	0	1.0	2.579	135.0238	0:02:15	34.86	55.33	28.73	29.42	0.00	0.00	76.25	103.45
pa	3333	3000	0.01	7	1	0.01	1.021	10.9422	0:00:10	27.65	38.72	21.65	22.32	0.00	0.00	94.41	10.82
pa	3333	3000	0.01	7	1	0.4	1.021	12.5732	0:00:12	27.55	38.71	21.48	22.14	0.00	0.00	94.72	12.40
pa	3333	3000	0.01	7	1	0.8	1.021	15.2981	0:00:15	27.80	38.72	21.57	22.23	0.00	0.00	94.97	15.01
pa	3333	3000	0.01	7	1	1.0	1.021	27.1888	0:00:27	27.90	38.71	21.60	22.29	0.00	0.00	55.39	15.54
pa	3333	3000	0.01	9	1	0.01	1.022	5.9684	0:00:05	27.40	38.60	21.36	22.04	0.00	0.00	86.96	5.68
pa	3333	3000	0.01	9	1	0.4	1.022	6.9287	0:00:06	27.41	38.58	21.30	21.96	0.00	0.00	89.35	6.68
pa	3333	3000	0.01	9	1	0.8	1.022	7.5610	0:00:07	27.08	38.38	21.30	21.94	0.00	0.00	88.21	7.16
pa	3333	3000	0.01	9	1	1.0	1.022	9.5417	0:00:09	27.39	38.49	21.35	22.06	0.00	0.00	91.59	9.22
pa	3333	3000	0.01	11	1	0.01	1.022	5.0415	0:00:05	27.25	38.35	21.25	21.96	0.00	0.00	81.73	4.60
pa	3333	3000	0.01	11	1	0.4	1.022	5.6721	0:00:05	27.14	38.37	21.21	21.92	0.00	0.00	82.13	5.13
pa	3333	3000	0.01	11	1	0.8	1.022	6.0385	0:00:06	27.29	38.36	21.24	21.93	0.00	0.00	85.14	5.63
pa	3333	3000	0.01	11	1	1.0	1.022	7.0276	0:00:07	27.38	38.34	21.26	21.93	0.00	0.00	88.07	6.68
pa	3333	3000	0.01	14	1	0.01	1.022	4.4242	0:00:04	27.23	38.22	21.18	21.84	0.00	0.00	81.60	4.10
pa	3333	3000	0.01	14	1	0.4	1.022	4.7803	0:00:04	27.16	38.33	21.18	21.83	0.00	0.00	86.18	4.60
pa	3333	3000	0.01	14	1	0.8	1.022	5.1998	0:00:05	27.30	38.33	21.17	21.94	0.00	0.00	79.80	4.64
pa	3333	3000	0.01	14	1	1.0	1.022	5.7720	0:00:05	27.14	38.46	21.17	21.86	0.00	0.00	88.70	5.60
pa	3333	3000	0.05	6	0	0.01	2.572	5.0363	0:00:05	27.53	38.53	21.41	22.20	0.00	0.00	82.18	4.63
pa	3333	3000	0.05	6	0	0.4	1.148	2.6954	0:00:02	26.63	37.91	20.79	21.56	0.00	0.00	76.41	2.55
pa	3333	3000	0.05	6	0	0.8	1.144	2.7565	0:00:02	26.50	37.89	20.78	21.54	0.00	0.00	75.93	2.56
pa	3333	3000	0.05	6	0	1.0	1.143	3.6768	0:00:03	26.89	37.89	20.79	21.60	0.00	0.00	84.94	3.61
pa	3333	3000	0.05	8	0	0.01	4.174	7.2674	0:00:07	27.77	38.80	21.77	22.57	0.00	0.00	84.77	6.64
pa	3333	3000	0.05	8	0	0.4	1.188	1.8499	0:00:01	27.02	37.75	20.74	21.61	0.00	0.00	55.65	1.52
pa	3333	3000	0.05	8	0	0.8	1.174	1.9268	0:00:01	26.89	37.75	20.74	21.53	0.00	0.00	52.96	1.50
pa	3333	3000	0.05	8	0	1.0	1.172	1.9236	0:00:01	26.58	37.74	20.73	21.53	0.00	0.00	53.51	1.51
pa	3333	3000	0.05	10	0	0.01	6.130	10.5246	0:00:10	28.07	39.07	21.93	22.73	0.00	0.00	93.70	10.35
pa	3333	3000	0.05	10	0	0.4	1.256	1.7495	0:00:01	26.61	37.89	20.75	21.54	0.00	0.00	59.33	1.52
pa	3333	3000	0.05	10	0	0.8	1.218	1.7073	0:00:01	26.70	37.75	20.72	21.53	0.00	0.00	60.33	1.52
pa	3333	3000	0.05	10	0	1.0	1.211	2.1828	0:00:02	26.91	37.77	20.70	21.52	0.00	0.00	71.60	2.05
pa	3333	3000	0.05	12	0	0.01	8.453	11.4888	0:00:11	28.41	39.24	22.23	23.01	0.00	0.00	93.82	11.27
pa	3333	3000	0.05	12	0	0.4	1.392	1.8950	0:00:01	26.84	38.00	20.88	21.71	0.00	0.00	54.35	1.52
pa	3333	3000	0.05	12	0	0.8	1.284	1.7283	0:00:01	26.76	37.87	20.77	21.57	0.00	0.00	59.60	1.51
pa	3333	3000	0.05	12	0	1.0	1.269	1.7436	0:00:01	26.67	37.75	20.72	21.51	0.00	0.00	57.94	1.49
pa	3333	3000	0.05	15	0	0.01	12.306	18.5558	0:00:18	28.41	39.61	22.53	23.29	0.00	0.00	81.16	15.54
pa	3333	3000	0.05	15	0	0.4	2.110	3.4793	0:00:03	27.46	38.42	21.38	22.17	0.00	0.00	74.51	3.07
pa	3333	3000	0.05	15	0	0.8	1.478	1.9746	0:00:01	26.85	37.87	20.84	21.62	0.00	0.00	52.64	1.53
pa	3333	3000	0.05	15	0	1.0	1.422	2.4397	0:00:02	26.86	37.85	20.82	21.60	0.00	0.00	63.63	2.04
pa	3333	3000	0.05	20	0	0.01	19.529	31.0105	0:00:31	29.20	39.91	22.91	23.73	0.00	0.00	48.08	15.40
pa	3333	3000	0.05	20	0	0.4	8.875	14.8624	0:00:14	28.59	39.64	22.58	23.43	0.00	0.00	93.45	14.37
pa	3333	3000	0.05	20	0	0.8	3.076	4.8565	0:00:04	28.19	39.05	21.93	22.74	0.00	0.00	84.84	4.61
pa	3333	3000	0.05	20	0	1.0	2.342	3.5946	0:00:03	27.32	38.55	21.50	22.26	0.00	0.00	71.50	3.06
pa	3333	3000	0.05	32	0	0.01		150.0146	0:02:30	37.82	55.33	31.66	32.40	0.00	0.00	89.84	135.30
pa	3333	3000	0.05	32	0	0.4		150.0153	0:02:30	37.54	55.33	31.60	32.39	0.00	0.00	89.61	134.94
pa	3333	3000	0.05	32	0	0.8		150.0158	0:02:30	42.41	61.64	36.47	37.33	0.00	0.00	89.42	134.62
pa	3333	3000	0.05	32	0	1.0		150.0223	0:02:30	42.89	61.64	36.82	37.63	0.00	0.00	89.48	134.70
pa	3333	3000	0.05	7	1	0.01	1.134	10.8369	0:00:10	27.96	38.82	21.57	22.38	0.00	0.00	90.79	10.33
pa	3333	3000	0.05	7	1	0.4	1.121	13.9904	0:00:13	27.93	38.83	21.57	22.45	0.00	0.00	92.41	13.41
pa	3333	3000	0.05	7	1	0.8	1.121	15.8690	0:00:15	27.52	38.71	21.53	22.37	0.00	0.00	94.35	15.46
pa	3333	3000	0.05	7	1	1.0	1.121	18.4126	0:00:18	27.73	38.71	21.56	22.33	0.00	0.00	81.03	15.41
pa	3333	3000	0.05	9	1	0.01	1.180	6.4623	0:00:06	27.43	38.45	21.36	22.13	0.00	0.00	87.91	6.16
pa	3333	3000	0.05	9	1	0.4	1.132	6.7179	0:00:06	27.15	38.45	21.26	22.04	0.00	0.00	84.71	6.18
pa	3333	3000	0.05	9	1	0.8	1.132	8.6175	0:00:08	27.03	38.47	21.25	22.04	0.00	0.00	89.82	8.23
pa	3333	3000	0.05	9	1	1.0	1.132	8.4698	0:00:08	26.99	38.48	21.24	22.00	0.00	0.00	90.45	8.15
pa	3333	3000	0.05	11	1	0.01	1.287	5.5949	0:00:05	27.12	38.35	21.21	22.07	0.00	0.00	83.16	5.14
pa	3333	3000	0.05	11	1	0.4	1.146	5.5154	0:00:05	27.23	38.34	21.27	22.05	0.00	0.00	84.38	5.15
pa	3333	3000	0.05	11	1	0.8	1.145	5.8284	0:00:05	26.98	38.30	21.20	21.97	0.00	0.00	87.83	5.61
pa	3333	3000	0.05	11	1	1.0	1.145	6.2507	0:00:06	27.24	38.32	21.18	21.95	0.00	0.00	91.06	6.18
pa	3333	3000	0.05	14	1	0.01	1.558	5.3047	0:00:05	27.62	38.77	21.64	22.43	0.00	0.00	87.69	5.14
pa	3333	3000	0.05	14	1	0.4	1.171	5.1360	0:00:05	27.11	38.32	21.20	22.00	0.00	0.00	81.22	4.66
pa	3333	3000	0.05	14	1	0.8	1.168	6.1889	0:00:06	27.12	38.22	21.12	21.92	0.00	0.00	83.90	5.68
pa	3333	3000	0.05	14	1	1.0	1.167	5.2894	0:00:05	27.30	38.22	21.12	21.97	0.00	0.00	87.55	5.12
pa	3333	3000	0.2	6	0	0.01		150.0139	0:02:30	34.16	45.13	28.10	28.79	0.00	0.00	89.60	134.90
pa	3333	3000	0.2	6	0	0.4		150.0145	0:02:30	33.13	44.14	26.98	27.66	0.00	0.00	89.64	134.96
pa	3333	3000	0.2	6	0	0.8	27.010	58.7165	0:00:58	31.08	42.17	24.99	25.69	0.00	0.00	76.44	45.36
pa	3333	3000	0.2	6	0	1.0	11.822	26.4400	0:00:26	29.69	40.86	23.66	24.34	0.00	0.00	56.81	15.51
pa	3333	3000	0.2	8	0	0.01		150.0138	0:02:30	36.47	47.77	30.57	31.27	0.00	0.00	89.82	135.24
pa	3333	3000	0.2	8	0	0.4		150.0137	0:02:30	35.95	47.00	29.97	30.68	0.00	0.00	89.92	135.38
pa	3333	3000	0.2	8	0	0.8		150.0138	0:02:30	35.30	46.27	29.25	29.94	0.00	0.00	89.94	135.43
pa	3333	3000	0.2	8	0	1.0		150.0138	0:02:30	34.92	45.90	28.84	29.52	0.00	0.00	89.85	135.25
pa	3333	3000	0.2	10	0	0.01		150.0138	0:02:30	37.76	49.66	32.47	32.69	4.59	0.00	88.08	132.62
pa	3333	3000	0.2	10	0	0.4		150.0142	0:02:30	38.16	49.49	32.38	33.09	0.00	0.00	89.71	135.04
pa	3333	3000	0.2	10	0	0.8		150.0145	0:02:30	38.34	49.27	32.27	32.93	0.00	0.00	90.02	135.56
pa	3333	3000	0.2	10	0	1.0		150.0137	0:02:30	38.21	49.21	32.10	32.79	0.00	0.00	89.77	135.18
pa	3333	3000	0.2	12	0	0.01		150.0138	0:02:30	38.48	49.75	32.61	33.32	0.00	0.00	89.63	134.95
pa	3333	3000	0.2	12	0	0.4		150.0142	0:02:30	38.78	49.79	32.75	33.43	0.00	0.00	89.59	134.87
pa	3333	3000	0.2	12	0	0.8		150.0136	0:02:30	38.37	49.70	32.64	33.32	0.00	0.00	89.90	135.34
pa	3333	3000	0.2	12	0	1.0		150.0137	0:02:30	38.71	49.69	32.69	33.36	0.00	0.00	89.87	135.30
pa	3333	3000	0.2	15	0	0.01		150.0139	0:02:30	38.60	49.84	32.77	33.09	2.82	0.00	88.42	133.11
pa	3333	3000	0.2	15	0	0.4		150.0171	0:02:30	38.68	49.82	32.78	33.58	0.00	0.00	89.59	134.87
pa	3333	3000	0.2	15	0	0.8		150.0140	0:02:30	38.73	49.98	32.83	33.54	0.00	0.00	89.89	135.34
pa	3333	3000	0.2	15	0	1.0		150.0143	0:02:30	38.78	49.94	32.82	33.50	0.00	0.00	89.96	135.47
pa	3333	3000	0.2	20	0	0.01		150.0148	0:02:30	39.04	50.09	32.95	33.61	0.00	0.00	89.77	135.12
pa	3333	3000	0.2	20	0	0.4		150.0146	0:02:30	39.10	50.07	32.93	33.63	0.00	0.00	89.77	135.14
pa	3333	3000	0.2	20	0	0.8		150.0145	0:02:30	39.15	49.95	32.94	33.62	0.00	0.00	89.67	134.99
pa	3333	3000	0.2	20	0	1.0		150.0143	0:02:30	39.00	50.12	32.95	33.64	0.00	0.00	89.83	135.25
pa	3333	3000	0.2	32	0	0.01		150.0154	0:02:30	51.51	62.68	45.46	46.17	0.00	0.00	89.73	135.09
pa	3333	3000	0.2	32	0	0.4		150.0184	0:02:30	46.39	62.66	40.17	40.86	0.00	0.00	89.64	134.97
pa	3333	3000	0.2	32	0	0.8		150.0152	0:02:30	46.02	62.70	40.11	40.81	0.00	0.00	89.99	135.52
pa	3333	3000	0.2	32	0	1.0		150.0155	0:02:30	46.14	62.79	40.15	40.83	0.00	0.00	89.84	135.26
pa	3333	3000	0.2	7	1	0.01	34.368	68.2740	0:01:08	30.09	41.02	23.91	24.58	0.00	0.00	65.79	45.40
pa	3333	3000	0.2	7	1	0.4	2.322	12.7631	0:00:12	27.73	38.86	21.75	22.44	0.00	0.00	93.32	12.40
pa	3333	3000	0.2	7	1	0.8	2.053	14.0006	0:00:14	27.65	38.94	21.81	22.51	0.00	0.00	92.64	13.45
pa	3333	3000	0.2	7	1	1.0	2.006	15.5048	0:00:15	27.60	38.77	21.66	22.35	0.00	0.00	93.07	14.92
pa	3333	3000	0.2	9	1	0.01	60.080	105.0048	0:01:45	30.95	42.09	24.95	25.59	0.00	0.00	71.31	75.39
pa	3333	3000	0.2	9	1	0.4	7.262	18.9712	0:00:18	28.82	39.97	22.83	23.61	0.00	0.00	79.28	15.53
pa	3333	3000	0.2	9	1	0.8	3.298	9.7063	0:00:09	27.49	38.47	21.46	22.15	0.00	0.00	89.53	9.18
pa	3333	3000	0.2	9	1	1.0	2.970	8.9379	0:00:08	27.54	38.65	21.49	22.18	0.00	0.00	92.76	8.78
pa	3333	3000	0.2	11	1	0.01		150.0135	0:02:30	32.67	44.09	26.90	27.55	0.00	0.00	89.76	135.11
pa	3333	3000	0.2	11	1	0.4	46.728	90.6982	0:01:30	31.52	42.68	25.47	26.14	0.00	0.00	82.66	75.47
pa	3333	3000	0.2	11	1	0.8	10.890	25.3509	0:00:25	29.59	40.59	23.46	24.14	0.00	0.00	59.17	15.49
pa	3333	3000	0.2	11	1	1.0	6.773	16.1652	0:00:16	28.56	39.54	22.46	23.17	0.00	0.00	92.24	15.39
pa	3333	3000	0.2	14	1	0.01		150.0139	0:02:30	34.45	45.92	28.79	29.37	3.25	0.00	89.10	134.14
pa	3333	3000	0.2	14	1	0.4		150.0143	0:02:30	34.37	45.42	28.37	29.07	0.00	0.00	89.86	135.30
pa	3333	3000	0.2	14	1	0.8		150.0137	0:02:30	33.66	44.78	27.57	28.26	0.00	0.00	89.64	134.96
pa	3333	3000	0.2	14	1	1.0	67.570	128.5343	0:02:08	32.86	43.98	26.93	27.62	0.00	0.00	81.66	105.46
pa	1000	10000	0.01	6	0	0.01	1.023	2.6141	0:00:02	27.59	38.74	21.66	22.07	0.00	0.00	78.79	2.54
pa	1000	10000	0.01	6	0	0.01	1.023	2.6282	0:00:02	27.69	38.74	21.65	22.08	0.00	0.00	77.60	2.52
pa	1000	10000	0.01	6	0	0.01	1.023	2.5964	0:00:02	27.79	38.74	21.65	22.06	0.00	0.00	59.69	2.04
pa	1000	10000	0.01	6	0	0.4	1.022	3.2629	0:00:03	27.72	38.65	21.57	21.98	0.00	0.00	79.38	3.08
pa	1000	10000	0.01	6	0	0.4	1.022	3.2573	0:00:03	27.68	38.71	21.63	22.05	0.00	0.00	79.81	3.08
pa	1000	10000	0.01	6	0	0.4	1.022	3.2834	0:00:03	27.60	38.65	21.57	21.99	0.00	0.00	78.74	3.08
pa	1000	10000	0.01	6	0	0.8	1.022	3.4049	0:00:03	27.74	38.80	21.71	22.10	0.00	0.00	75.77	3.05
pa	1000	10000	0.01	6	0	0.8	1.022	3.3908	0:00:03	28.10	38.90	21.82	22.23	0.00	0.00	76.38	3.08
pa	1000	10000	0.01	6	0	0.8	1.022	3.3978	0:00:03	27.89	38.80	21.71	22.11	0.00	0.00	75.64	3.06
pa	1000	10000	0.01	6	0	1.0	1.022	6.6980	0:00:06	27.68	38.61	21.52	21.98	0.00	0.00	84.20	6.11
pa	1000	10000	0.01	6	0	1.0	1.022	6.5913	0:00:06	27.50	38.61	21.52	21.92	0.00	0.00	86.48	6.20
pa	1000	10000	0.01	6	0	1.0	1.022	6.6940	0:00:06	27.54	38.61	21.53	21.93	0.00	0.00	84.99	6.19
pa	1000	10000	0.01	8	0	0.01	1.025	1.4954	0:00:01	27.38	38.44	21.40	21.79	0.00	0.00	34.11	0.99
pa	1000	10000	0.01	8	0	0.01	1.025	1.4945	0:00:01	27.45	38.44	21.41	21.82	0.00	0.00	33.46	0.99
pa	1000	10000	0.01	8	0	0.01	1.025	1.4907	0:00:01	27.39	38.44	21.41	21.80	0.00	0.00	34.87	1.00
pa	1000	10000	0.01	8	0	0.4	1.023	1.8606	0:00:01	27.32	38.47	21.39	21.79	0.00	0.00	55.90	1.53
pa	1000	10000	0.01	8	0	0.4	1.023	1.8776	0:00:01	27.42	38.47	21.39	21.78	0.00	0.00	54.28	1.51
pa	1000	10000	0.01	8	0	0.4	1.023	1.8921	0:00:01	27.42	38.47	21.37	21.77	0.00	0.00	54.44	1.51
pa	1000	10000	0.01	8	0	0.8	1.023	1.8281	0:00:01	27.29	38.47	21.38	21.79	0.00	0.00	56.90	1.53
pa	1000	10000	0.01	8	0	0.8	1.023	1.8203	0:00:01	27.47	38.47	21.39	21.82	0.00	0.00	57.11	1.52
pa	1000	10000	0.01	8	0	0.8	1.023	1.8338	0:00:01	27.36	38.47	21.37	21.80	0.00	0.00	56.18	1.52
pa	1000	10000	0.01	8	0	1.0	1.023	1.8445	0:00:01	27.20	38.48	21.39	21.79	0.00	0.00	56.38	1.52
pa	1000	10000	0.01	8	0	1.0	1.023	1.8592	0:00:01	27.50	38.48	21.39	21.81	0.00	0.00	55.40	1.52
pa	1000	10000	0.01	8	0	1.0	1.023	1.8433	0:00:01	27.31	38.48	21.39	21.80	0.00	0.00	56.42	1.52
pa	1000	10000	0.01	10	0	0.01	1.029	1.2100	0:00:01	27.32	38.27	21.23	21.64	0.00	0.00	42.95	1.00
pa	1000	10000	0.01	10	0	0.01	1.029	1.2282	0:00:01	27.46	38.27	21.23	21.65	0.00	0.00	43.46	1.02
pa	1000	10000	0.01	10	0	0.01	1.029	1.2140	0:00:01	27.39	38.27	21.24	21.68	0.00	0.00	42.83	1.01
pa	1000	10000	0.01	10	0	0.4	1.024	1.4747	0:00:01	27.28	38.27	21.26	21.71	0.00	0.00	35.36	1.02
pa	1000	10000	0.01	10	0	0.4	1.024	1.4626	0:00:01	27.39	38.27	21.20	21.61	0.00	0.00	35.58	1.00
pa	1000	10000	0.01	10	0	0.4	1.024	1.4670	0:00:01	27.32	38.27	21.18	21.58	0.00	0.00	35.44	1.01
pa	1000	10000	0.01	10	0	0.8	1.024	1.4628	0:00:01	27.27	38.17	21.11	21.53	0.00	0.00	34.88	0.98
pa	1000	10000	0.01	10	0	0.8	1.024	1.4505	0:00:01	27.48	38.48	21.39	21.79	0.00	0.00	35.12	1.00
pa	1000	10000	0.01	10	0	0.8	1.024	1.4542	0:00:01	26.83	38.17	21.11	21.50	0.00	0.00	35.05	1.00
pa	1000	10000	0.01	10	0	1.0	1.024	1.3765	0:00:01	27.31	38.21	21.12	21.53	0.00	0.00	37.76	1.01
pa	1000	10000	0.01	10	0	1.0	1.024	1.3704	0:00:01	27.34	38.23	21.20	21.60	0.00	0.00	37.91	1.01
pa	1000	10000	0.01	10	0	1.0	1.024	1.3741	0:00:01	27.19	38.23	21.20	21.61	0.00	0.00	37.81	1.01
